"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",0.32,
"JPN","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-0.33,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",3.07,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",2.37,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",1.48,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.73,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.64,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-0.76,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",0.23,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",1.03,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-2.22,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.58,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.29,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",6.7,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",0.37,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.53,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.2,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.89,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.28,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",-0.49,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.54,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",5,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-3.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.13,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",2.09,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.81,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",1.26,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",1.94,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.85,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",2.42,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.19,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",2.86,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.95,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",-0.39,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.24,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-4,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",2.25,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.13,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.51,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",1.96,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-2.02,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-0.8,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-0.97,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",3.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",0.76,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-1.34,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",1.13,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-4.83,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-8.24,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",4.22,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",2.49,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",0.07,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",3.74,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-1.19,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",1.77,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-3.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-2.02,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",2.1,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",4.55,
"MEX","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",0.1,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.43,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.16,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-0.26,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",0.84,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",0.15,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.12,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.53,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",4.34,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-3.27,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.98,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-1.28,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-1.19,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",3.44,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-3.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",0.71,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",1.36,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-2.27,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-0.21,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.4,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.41,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.54,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.24,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-1.32,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.06,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.72,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",-0.12,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.03,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",-0.22,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.83,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",0.08,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",0.77,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",-1.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",1.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.84,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.69,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",0.47,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.79,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",0.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",0.31,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.57,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.44,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",1.26,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.21,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.67,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.13,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-1.14,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",1.8,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",1.37,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-2.19,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",2.37,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.81,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-0.33,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",1.35,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.78,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-1.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",1.82,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",0.05,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",0.38,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-2.53,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",2.76,
"NLD","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",-1.17,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-0.74,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",2.35,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-0.5,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",0.43,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",1.41,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-0.75,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.55,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.09,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",2.43,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",1.33,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",1.11,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.29,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",2.55,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-0.27,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",0.02,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",2.09,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.95,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",2.1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",0.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",1.78,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-0.54,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.04,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",1.6,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",1.41,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",-0.52,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",1.06,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",0.46,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-2.11,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",3.78,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.5,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",2.04,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",3.95,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",-4.12,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.86,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",-2.02,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",1.68,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",-2.43,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.4,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.76,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.83,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.35,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.54,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",0.29,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.53,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",-1.5,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",1.92,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.26,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.03,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",-0.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.08,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-0.7,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",1.59,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-0.52,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",2.26,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",-2.82,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.73,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.32,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",14.38,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",-9.83,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-1.36,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",-2.51,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-1.84,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",1.28,
"NOR","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",-1.37,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",2.18,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",3.19,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-3.96,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",2.77,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",4.44,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.94,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",0.98,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-5.7,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",14.35,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-1.31,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",2.38,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-1.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",-0.8,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",0.52,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",2.95,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-4.26,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",2.74,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-0.89,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",3.06,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-1.63,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",1.16,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.05,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",-1.29,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",0.59,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.93,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",0.71,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-0.79,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",4.09,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",0.17,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.65,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",0.34,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.72,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-1.49,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",1.5,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",0.61,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",4.2,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",0.07,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",0.81,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",1.28,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",1.31,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",-0.72,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",1.92,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",0.94,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",1.47,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.57,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",1.27,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",-0.41,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",3.12,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",-0.61,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",2.61,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",-0.19,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",4.68,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",0.87,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",-2.3,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",-3.1,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",3.53,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",-2.51,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",-1.82,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",3.07,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",3.07,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-4.12,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",3.32,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",-4.25,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",6.99,
"POL","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",-3.4,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-2.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",1.25,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",-4.02,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",3.65,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-1.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",5.55,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",-4.58,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",0.51,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q2",5.12,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q3",-2.73,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q4",3.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q1",-2.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q2",1.79,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q3",-1.38,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2010-Q4",-0.61,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q1",-1.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q2",-0.49,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q3",-1.43,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2011-Q4",-1.17,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q1",-2.06,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q2",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q3",0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2012-Q4",0.87,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q1",-0.54,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q2",0.27,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q3",-1.15,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2013-Q4",-3.47,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q1",2.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q2",-0.19,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q3",2.48,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2014-Q4",-0.14,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q1",1.59,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q2",-0.64,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q3",0.39,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2015-Q4",2.18,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q1",0.53,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q2",-1.2,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q3",3.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2016-Q4",-0.78,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q1",-0.97,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q2",1.46,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q3",-0.05,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2017-Q4",2.57,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q1",-0.24,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q2",0.22,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q3",0.99,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2018-Q4",0.85,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q1",0.9,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q2",1.49,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q3",0.79,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2019-Q4",0.38,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q1",-1.78,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q2",-4.18,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q3",4.24,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2020-Q4",0.03,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q1",1.42,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q2",0.77,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q3",0.35,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2021-Q4",-0.09,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q1",1.84,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q2",-2.08,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q3",-1.56,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2022-Q4",3.41,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q1",-1.24,
"PRT","HHDI","GROSS","PC_CHGPPCAP","Q","2023-Q2",1.53,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q2",-1.67,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q3",-2.49,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2007-Q4",4.15,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q1",-0.43,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q2",-1.2,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q3",-1.33,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2008-Q4",2.5,
"ESP","HHDI","GROSS","PC_CHGPPCAP","Q","2009-Q1",-1.73,
